,shop_code,region,price,item,date2,cpi_allitems,cpi_food,Date,Year,Month,Season
1119,19.0,North,0.79,250,01-04-1997,69.8,64.4,1997-04-01,1997,4,Spring
1120,803.0,Scotland,0.46,250,01-04-1997,69.8,64.4,1997-04-01,1997,4,Spring
1121,9.0,Northern Ireland,0.69,250,01-04-1997,69.8,64.4,1997-04-01,1997,4,Spring
1122,40.0,London,0.58,250,01-02-2019,106.8,102.9,2019-02-01,2019,2,Winter
1123,57.0,London,0.58,250,01-02-2019,106.8,102.9,2019-02-01,2019,2,Winter
1124,814.0,South East,0.6,250,01-02-2019,106.8,102.9,2019-02-01,2019,2,Winter
1125,9803.0,South East,0.7,250,01-02-2019,106.8,102.9,2019-02-01,2019,2,Winter
1126,94.0,South West,0.89,250,01-02-2019,106.8,102.9,2019-02-01,2019,2,Winter
1127,103.0,South West,0.89,250,01-02-2019,106.8,102.9,2019-02-01,2019,2,Winter
1128,807.0,South West,0.65,250,01-02-2019,106.8,102.9,2019-02-01,2019,2,Winter
1129,9941.0,East Anglia,0.6,250,01-02-2019,106.8,102.9,2019-02-01,2019,2,Winter
1130,18.0,West Midlands,0.58,250,01-02-2019,106.8,102.9,2019-02-01,2019,2,Winter
1131,9941.0,West Midlands,0.6,250,01-02-2019,106.8,102.9,2019-02-01,2019,2,Winter
1132,16.0,Yorkshire & Humber,1.0,250,01-02-2019,106.8,102.9,2019-02-01,2019,2,Winter
1133,61.0,Yorkshire & Humber,0.59,250,01-02-2019,106.8,102.9,2019-02-01,2019,2,Winter
1134,87.0,North West,0.75,250,01-02-2019,106.8,102.9,2019-02-01,2019,2,Winter
1135,801.0,North West,0.6,250,01-02-2019,106.8,102.9,2019-02-01,2019,2,Winter
1136,9808.0,North West,0.6,250,01-02-2019,106.8,102.9,2019-02-01,2019,2,Winter
1137,114.0,Scotland,0.58,250,01-02-2019,106.8,102.9,2019-02-01,2019,2,Winter
1138,814.0,Northern Ireland,0.6,250,01-02-2019,106.8,102.9,2019-02-01,2019,2,Winter
1139,40.0,London,0.6,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1140,51.0,London,0.25,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1141,39.0,South East,0.59,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1142,54.0,South East,0.25,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1143,84.0,South East,0.6,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1144,96.0,South West,0.69,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1145,802.0,South West,0.6,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1146,6.0,East Anglia,0.6,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1147,83.0,East Anglia,0.6,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1148,803.0,East Anglia,0.65,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1149,55.0,East Midlands,0.6,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1150,89.0,East Midlands,0.59,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1151,18.0,West Midlands,0.6,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1152,62.0,West Midlands,0.6,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1153,16.0,Yorkshire & Humber,1.0,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1154,75.0,North West,0.6,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1155,803.0,North West,0.65,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1156,33.0,Scotland,0.6,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1157,9801.0,Scotland,0.7,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1158,53.0,Northern Ireland,1.0,250,01-07-2019,107.9,102.8,2019-07-01,2019,7,Summer
1159,42.0,London,0.79,250,01-07-2003,75.3,69.4,2003-07-01,2003,7,Summer
1160,60.0,London,0.6,250,01-07-2003,75.3,69.4,2003-07-01,2003,7,Summer
1161,937.0,London,0.45,266,01-07-2003,75.3,69.4,2003-07-01,2003,7,Summer
1162,81.0,South East,0.79,250,01-07-2003,75.3,69.4,2003-07-01,2003,7,Summer
1163,96.0,South East,0.89,250,01-07-2003,75.3,69.4,2003-07-01,2003,7,Summer
1164,803.0,East Anglia,0.49,266,01-07-2003,75.3,69.4,2003-07-01,2003,7,Summer
1165,128.0,East Midlands,0.48,250,01-07-2003,75.3,69.4,2003-07-01,2003,7,Summer
1166,802.0,East Midlands,0.39,266,01-07-2003,75.3,69.4,2003-07-01,2003,7,Summer
1167,84.0,West Midlands,0.59,250,01-07-2003,75.3,69.4,2003-07-01,2003,7,Summer
1168,65.0,Yorkshire & Humber,0.89,250,01-07-2003,75.3,69.4,2003-07-01,2003,7,Summer
1169,807.0,Yorkshire & Humber,0.59,250,01-07-2003,75.3,69.4,2003-07-01,2003,7,Summer
1170,22.0,North West,0.59,250,01-07-2003,75.3,69.4,2003-07-01,2003,7,Summer
1171,808.0,North,0.57,250,01-07-2003,75.3,69.4,2003-07-01,2003,7,Summer
1172,21.0,Northern Ireland,0.68,250,01-07-2003,75.3,69.4,2003-07-01,2003,7,Summer
1173,25.0,Northern Ireland,0.99,250,01-07-2003,75.3,69.4,2003-07-01,2003,7,Summer
1174,42.0,London,0.95,250,01-10-2003,76.0,70.2,2003-10-01,2003,10,Autumn
1175,84.0,South East,0.99,250,01-10-2003,76.0,70.2,2003-10-01,2003,10,Autumn
1176,97.0,South East,0.79,250,01-10-2003,76.0,70.2,2003-10-01,2003,10,Autumn
1177,808.0,South West,0.68,250,01-10-2003,76.0,70.2,2003-10-01,2003,10,Autumn
1178,802.0,East Anglia,0.69,250,01-10-2003,76.0,70.2,2003-10-01,2003,10,Autumn
1179,104.0,West Midlands,0.89,250,01-10-2003,76.0,70.2,2003-10-01,2003,10,Autumn
1180,802.0,West Midlands,0.39,266,01-10-2003,76.0,70.2,2003-10-01,2003,10,Autumn
1181,807.0,Yorkshire & Humber,0.68,250,01-10-2003,76.0,70.2,2003-10-01,2003,10,Autumn
1182,808.0,Yorkshire & Humber,0.34,266,01-10-2003,76.0,70.2,2003-10-01,2003,10,Autumn
1183,40.0,North West,0.65,250,01-10-2003,76.0,70.2,2003-10-01,2003,10,Autumn
1184,802.0,North West,0.69,250,01-10-2003,76.0,70.2,2003-10-01,2003,10,Autumn
1185,803.0,North West,0.79,250,01-10-2003,76.0,70.2,2003-10-01,2003,10,Autumn
1186,9.0,North,0.6,250,01-10-2003,76.0,70.2,2003-10-01,2003,10,Autumn
1187,801.0,North,0.68,250,01-10-2003,76.0,70.2,2003-10-01,2003,10,Autumn
1188,18.0,Wales,0.8,250,01-10-2003,76.0,70.2,2003-10-01,2003,10,Autumn
1189,42.0,London,0.6,250,01-05-2006,79.9,72.4,2006-05-01,2006,5,Spring
1190,807.0,East Midlands,0.64,250,01-05-2006,79.9,72.4,2006-05-01,2006,5,Spring
1191,807.0,East Midlands,0.45,266,01-05-2006,79.9,72.4,2006-05-01,2006,5,Spring
1192,111.0,West Midlands,0.39,250,01-05-2006,79.9,72.4,2006-05-01,2006,5,Spring
1193,801.0,West Midlands,0.64,250,01-05-2006,79.9,72.4,2006-05-01,2006,5,Spring
1194,803.0,West Midlands,0.65,250,01-05-2006,79.9,72.4,2006-05-01,2006,5,Spring
1195,807.0,Wales,0.64,250,01-05-2006,79.9,72.4,2006-05-01,2006,5,Spring
1196,42.0,London,0.7,250,01-04-2008,84.0,81.2,2008-04-01,2008,4,Spring
1197,83.0,South East,0.99,250,01-04-2008,84.0,81.2,2008-04-01,2008,4,Spring
1198,814.0,South East,0.89,250,01-04-2008,84.0,81.2,2008-04-01,2008,4,Spring
1199,807.0,South West,0.49,266,01-04-2008,84.0,81.2,2008-04-01,2008,4,Spring
1200,62.0,East Anglia,0.85,250,01-04-2008,84.0,81.2,2008-04-01,2008,4,Spring
1201,802.0,East Anglia,0.65,266,01-04-2008,84.0,81.2,2008-04-01,2008,4,Spring
1202,7.0,East Midlands,0.79,250,01-04-2008,84.0,81.2,2008-04-01,2008,4,Spring
1203,803.0,East Midlands,0.49,266,01-04-2008,84.0,81.2,2008-04-01,2008,4,Spring
1204,33.0,West Midlands,0.79,250,01-04-2008,84.0,81.2,2008-04-01,2008,4,Spring
1205,807.0,Yorkshire & Humber,0.66,250,01-04-2008,84.0,81.2,2008-04-01,2008,4,Spring
1206,57.0,North West,0.69,250,01-04-2008,84.0,81.2,2008-04-01,2008,4,Spring
1207,808.0,North West,0.59,266,01-04-2008,84.0,81.2,2008-04-01,2008,4,Spring
1208,125.0,Wales,0.8,250,01-04-2008,84.0,81.2,2008-04-01,2008,4,Spring
1209,807.0,Wales,0.49,266,01-04-2008,84.0,81.2,2008-04-01,2008,4,Spring
1210,31.0,Scotland,1.29,250,01-04-2008,84.0,81.2,2008-04-01,2008,4,Spring
1211,808.0,Scotland,0.75,250,01-04-2008,84.0,81.2,2008-04-01,2008,4,Spring
1212,42.0,London,0.55,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1213,104.0,London,0.85,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1214,71.0,South East,0.75,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1215,83.0,South East,1.0,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1216,802.0,South West,1.0,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1217,139.0,West Midlands,0.69,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1218,145.0,Yorkshire & Humber,0.69,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1219,803.0,Yorkshire & Humber,0.5,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1220,19.0,North West,0.59,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1221,86.0,North West,0.87,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1222,803.0,North,0.5,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1223,801.0,North,0.5,266,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1224,807.0,Wales,0.88,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1225,814.0,Wales,0.62,266,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1226,9.0,Scotland,0.99,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1227,41.0,Scotland,0.92,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1228,54.0,Scotland,1.0,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1229,814.0,Scotland,0.98,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1230,112.0,Northern Ireland,0.65,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1231,126.0,Northern Ireland,0.79,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1232,801.0,Northern Ireland,0.87,250,01-04-2009,86.0,88.6,2009-04-01,2009,4,Spring
1233,43.0,London,0.65,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1234,46.0,London,1.0,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1235,9802.0,London,0.54,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1236,9803.0,London,0.5,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1237,52.0,South East,0.54,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1238,61.0,South East,1.25,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1239,107.0,South East,0.54,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1240,9801.0,South West,0.5,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1241,9941.0,South West,0.6,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1242,59.0,East Anglia,0.99,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1243,65.0,East Anglia,0.48,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1244,74.0,East Midlands,0.79,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1245,9803.0,East Midlands,0.5,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1246,9808.0,East Midlands,0.5,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1247,60.0,West Midlands,0.5,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1248,121.0,Yorkshire & Humber,0.48,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1249,941.0,Wales,0.6,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1250,9803.0,Scotland,0.5,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1251,801.0,Northern Ireland,0.5,250,01-05-2018,105.8,101.8,2018-05-01,2018,5,Spring
1252,43.0,London,0.65,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1253,65.0,London,0.65,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1254,9801.0,London,0.7,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1255,9808.0,London,0.7,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1256,41.0,South East,0.79,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1257,802.0,South East,0.6,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1258,15.0,South West,0.7,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1259,17.0,South West,0.7,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1260,9814.0,South West,0.6,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1261,803.0,East Anglia,0.65,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1262,77.0,East Midlands,0.68,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1263,89.0,East Midlands,0.58,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1264,9803.0,East Midlands,0.65,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1265,9801.0,West Midlands,0.7,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1266,941.0,Yorkshire & Humber,0.6,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1267,85.0,North West,0.95,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1268,941.0,North,0.6,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1269,9802.0,North,0.6,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1270,9803.0,North,0.6,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1271,807.0,Wales,0.6,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1272,23.0,Scotland,0.7,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1273,33.0,Scotland,0.58,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1274,801.0,Scotland,0.7,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1275,9808.0,Northern Ireland,0.7,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1276,9814.0,Northern Ireland,0.6,250,01-06-2019,107.9,102.7,2019-06-01,2019,6,Summer
1277,45.0,London,0.6,250,01-12-2015,100.3,99.1,2015-12-01,2015,12,Winter
1278,83.0,London,0.39,250,01-12-2015,100.3,99.1,2015-12-01,2015,12,Winter
1279,802.0,London,0.49,250,01-12-2015,100.3,99.1,2015-12-01,2015,12,Winter
1280,61.0,South East,1.2,250,01-12-2015,100.3,99.1,2015-12-01,2015,12,Winter
1281,66.0,South East,0.55,250,01-12-2015,100.3,99.1,2015-12-01,2015,12,Winter
1282,814.0,South East,0.6,250,01-12-2015,100.3,99.1,2015-12-01,2015,12,Winter
1283,91.0,South West,0.49,250,01-12-2015,100.3,99.1,2015-12-01,2015,12,Winter
1284,103.0,South West,0.69,250,01-12-2015,100.3,99.1,2015-12-01,2015,12,Winter
1285,6.0,East Anglia,0.49,250,01-12-2015,100.3,99.1,2015-12-01,2015,12,Winter
1286,34.0,West Midlands,0.69,250,01-12-2015,100.3,99.1,2015-12-01,2015,12,Winter
1287,32.0,Yorkshire & Humber,0.8,250,01-12-2015,100.3,99.1,2015-12-01,2015,12,Winter
1288,801.0,North,0.49,250,01-12-2015,100.3,99.1,2015-12-01,2015,12,Winter
1289,16.0,Wales,0.99,250,01-12-2015,100.3,99.1,2015-12-01,2015,12,Winter
1290,45.0,London,0.8,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1291,74.0,London,0.5,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1292,49.0,South East,0.43,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1293,68.0,South East,0.6,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1294,802.0,South East,0.46,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1295,71.0,South West,0.43,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1296,128.0,South West,0.99,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1297,4.0,East Anglia,0.7,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1298,26.0,East Anglia,0.99,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1299,39.0,East Anglia,0.99,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1300,66.0,East Anglia,0.54,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1301,807.0,East Midlands,0.6,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1302,808.0,East Midlands,0.5,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1303,9808.0,West Midlands,0.5,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1304,32.0,Yorkshire & Humber,0.8,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1305,122.0,Yorkshire & Humber,0.43,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1306,7.0,North West,1.0,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1307,802.0,North West,0.5,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1308,9803.0,North,0.57,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1309,54.0,Scotland,1.05,250,01-02-2018,104.9,102.2,2018-02-01,2018,2,Winter
1310,46.0,London,0.69,250,01-07-1989,52.3,51.3,1989-07-01,1989,7,Summer
1311,80.0,London,0.69,250,01-07-1989,52.3,51.3,1989-07-01,1989,7,Summer
1312,2.0,South East,0.76,250,01-07-1989,52.3,51.3,1989-07-01,1989,7,Summer
1313,29.0,South East,0.69,250,01-07-1989,52.3,51.3,1989-07-01,1989,7,Summer
1314,149.0,South East,0.69,250,01-07-1989,52.3,51.3,1989-07-01,1989,7,Summer
1315,901.0,East Midlands,0.65,250,01-07-1989,52.3,51.3,1989-07-01,1989,7,Summer
1316,24.0,Yorkshire & Humber,0.45,250,01-07-1989,52.3,51.3,1989-07-01,1989,7,Summer
1317,7.0,North West,0.48,250,01-07-1989,52.3,51.3,1989-07-01,1989,7,Summer
1318,8.0,Scotland,0.6,250,01-07-1989,52.3,51.3,1989-07-01,1989,7,Summer
1319,46.0,London,0.79,250,01-06-1990,55.9,56.0,1990-06-01,1990,6,Summer
1320,14.0,South East,0.78,250,01-06-1990,55.9,56.0,1990-06-01,1990,6,Summer
1321,47.0,South West,0.65,250,01-06-1990,55.9,56.0,1990-06-01,1990,6,Summer
1334,46.0,London,1.0,250,01-10-2017,104.2,101.0,2017-10-01,2017,10,Autumn
1335,57.0,London,0.46,250,01-10-2017,104.2,101.0,2017-10-01,2017,10,Autumn
1336,5.0,South East,0.46,250,01-10-2017,104.2,101.0,2017-10-01,2017,10,Autumn
1337,45.0,South East,0.65,250,01-10-2017,104.2,101.0,2017-10-01,2017,10,Autumn
1338,807.0,South West,0.5,250,01-10-2017,104.2,101.0,2017-10-01,2017,10,Autumn
1339,801.0,East Midlands,0.49,250,01-10-2017,104.2,101.0,2017-10-01,2017,10,Autumn
1340,48.0,West Midlands,0.6,250,01-10-2017,104.2,101.0,2017-10-01,2017,10,Autumn
1341,8.0,Yorkshire & Humber,0.46,250,01-10-2017,104.2,101.0,2017-10-01,2017,10,Autumn
1342,807.0,Yorkshire & Humber,0.5,250,01-10-2017,104.2,101.0,2017-10-01,2017,10,Autumn
1343,801.0,North West,0.49,250,01-10-2017,104.2,101.0,2017-10-01,2017,10,Autumn
1344,71.0,North,0.6,250,01-10-2017,104.2,101.0,2017-10-01,2017,10,Autumn
1345,801.0,North,0.49,250,01-10-2017,104.2,101.0,2017-10-01,2017,10,Autumn
1346,801.0,Wales,0.49,250,01-10-2017,104.2,101.0,2017-10-01,2017,10,Autumn
1347,807.0,Scotland,0.5,250,01-10-2017,104.2,101.0,2017-10-01,2017,10,Autumn
1348,47.0,London,0.89,250,01-08-2003,75.6,69.4,2003-08-01,2003,8,Summer
1349,807.0,London,0.59,250,01-08-2003,75.6,69.4,2003-08-01,2003,8,Summer
1350,164.0,South East,0.9,250,01-08-2003,75.6,69.4,2003-08-01,2003,8,Summer
1351,10.0,South West,0.95,250,01-08-2003,75.6,69.4,2003-08-01,2003,8,Summer
1352,98.0,South West,0.75,250,01-08-2003,75.6,69.4,2003-08-01,2003,8,Summer
1353,801.0,South West,0.56,250,01-08-2003,75.6,69.4,2003-08-01,2003,8,Summer
1354,87.0,East Anglia,0.75,250,01-08-2003,75.6,69.4,2003-08-01,2003,8,Summer
1355,18.0,Yorkshire & Humber,0.79,250,01-08-2003,75.6,69.4,2003-08-01,2003,8,Summer
1356,37.0,Yorkshire & Humber,0.65,250,01-08-2003,75.6,69.4,2003-08-01,2003,8,Summer
1358,144.0,Yorkshire & Humber,0.49,250,01-08-2003,75.6,69.4,2003-08-01,2003,8,Summer
1359,40.0,North West,0.5,250,01-08-2003,75.6,69.4,2003-08-01,2003,8,Summer
1360,72.0,North West,0.39,250,01-08-2003,75.6,69.4,2003-08-01,2003,8,Summer
1361,808.0,North West,0.56,250,01-08-2003,75.6,69.4,2003-08-01,2003,8,Summer
1362,937.0,North West,0.59,250,01-08-2003,75.6,69.4,2003-08-01,2003,8,Summer
1363,48.0,Scotland,0.75,250,01-08-2003,75.6,69.4,2003-08-01,2003,8,Summer
1364,54.0,Northern Ireland,0.57,250,01-08-2003,75.6,69.4,2003-08-01,2003,8,Summer
1365,47.0,London,0.89,250,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1366,77.0,London,0.79,250,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1367,89.0,London,0.69,250,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1368,803.0,London,0.42,266,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1369,25.0,South East,0.75,250,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1370,52.0,South East,0.99,250,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1371,104.0,South East,0.65,250,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1372,807.0,East Anglia,0.49,266,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1373,808.0,East Anglia,0.45,266,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1374,807.0,East Midlands,0.69,250,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1375,941.0,East Midlands,0.69,250,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1376,60.0,West Midlands,0.62,250,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1377,69.0,North West,0.79,250,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1378,814.0,North West,0.79,250,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1379,801.0,North West,0.42,266,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1380,20.0,North,0.75,250,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1381,814.0,North,0.49,266,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1382,808.0,Northern Ireland,0.65,250,01-04-2007,81.6,75.7,2007-04-01,2007,4,Spring
1383,49.0,London,0.65,250,01-10-1992,63.1,59.2,1992-10-01,1992,10,Autumn
1384,801.0,South West,0.69,250,01-10-1992,63.1,59.2,1992-10-01,1992,10,Autumn
1385,55.0,East Anglia,0.69,250,01-10-1992,63.1,59.2,1992-10-01,1992,10,Autumn
1386,56.0,East Anglia,0.66,250,01-10-1992,63.1,59.2,1992-10-01,1992,10,Autumn
1387,801.0,East Anglia,0.69,250,01-10-1992,63.1,59.2,1992-10-01,1992,10,Autumn
1388,108.0,West Midlands,0.69,250,01-10-1992,63.1,59.2,1992-10-01,1992,10,Autumn
1389,143.0,West Midlands,0.75,250,01-10-1992,63.1,59.2,1992-10-01,1992,10,Autumn
1390,1.0,Yorkshire & Humber,0.65,250,01-10-1992,63.1,59.2,1992-10-01,1992,10,Autumn
1391,801.0,Yorkshire & Humber,0.69,250,01-10-1992,63.1,59.2,1992-10-01,1992,10,Autumn
1392,247.0,North West,0.75,250,01-10-1992,63.1,59.2,1992-10-01,1992,10,Autumn
1393,108.0,North,0.65,250,01-10-1992,63.1,59.2,1992-10-01,1992,10,Autumn
1394,107.0,Wales,0.68,250,01-10-1992,63.1,59.2,1992-10-01,1992,10,Autumn
1395,10.0,Scotland,0.65,250,01-10-1992,63.1,59.2,1992-10-01,1992,10,Autumn
1396,13.0,Scotland,0.69,250,01-10-1992,63.1,59.2,1992-10-01,1992,10,Autumn
1397,67.0,Scotland,0.69,250,01-10-1992,63.1,59.2,1992-10-01,1992,10,Autumn
1398,127.0,Northern Ireland,0.59,250,01-10-1992,63.1,59.2,1992-10-01,1992,10,Autumn
1401,49.0,London,0.79,250,01-10-1994,65.7,60.7,1994-10-01,1994,10,Autumn
1402,63.0,London,0.59,250,01-10-1994,65.7,60.7,1994-10-01,1994,10,Autumn
1403,2.0,South East,0.69,250,01-10-1994,65.7,60.7,1994-10-01,1994,10,Autumn
1404,129.0,South East,0.59,250,01-10-1994,65.7,60.7,1994-10-01,1994,10,Autumn
1405,194.0,South East,0.3,250,01-10-1994,65.7,60.7,1994-10-01,1994,10,Autumn
1406,203.0,South East,0.49,250,01-10-1994,65.7,60.7,1994-10-01,1994,10,Autumn
1407,122.0,South West,0.5,250,01-10-1994,65.7,60.7,1994-10-01,1994,10,Autumn
1408,802.0,East Anglia,0.58,250,01-10-1994,65.7,60.7,1994-10-01,1994,10,Autumn
1409,910.0,East Anglia,0.65,250,01-10-1994,65.7,60.7,1994-10-01,1994,10,Autumn
1410,926.0,East Anglia,0.75,250,01-10-1994,65.7,60.7,1994-10-01,1994,10,Autumn
1411,22.0,West Midlands,0.49,250,01-10-1994,65.7,60.7,1994-10-01,1994,10,Autumn
1412,910.0,Yorkshire & Humber,0.65,250,01-10-1994,65.7,60.7,1994-10-01,1994,10,Autumn
1413,911.0,North,0.65,250,01-10-1994,65.7,60.7,1994-10-01,1994,10,Autumn
1414,75.0,Scotland,0.59,250,01-10-1994,65.7,60.7,1994-10-01,1994,10,Autumn
1415,49.0,London,0.99,250,01-08-2004,76.6,69.4,2004-08-01,2004,8,Summer
1416,97.0,London,0.55,250,01-08-2004,76.6,69.4,2004-08-01,2004,8,Summer
1417,803.0,London,0.35,266,01-08-2004,76.6,69.4,2004-08-01,2004,8,Summer
1418,33.0,South East,0.69,250,01-08-2004,76.6,69.4,2004-08-01,2004,8,Summer
